SKU,SalePrice
43766001,5.07
43433001,5.24
43826001,1.03
44138001,4.3
43493001,4.49
43610001,1.64
42357001,5.54
43687001,2.98
42778001,7.04
43441001,4.49
43184001,5.31
42534001,3.28
43816001,4.06
43517001,3.39
43994001,1.84
42870001,3.74
42399001,2.5
42852001,2.54
43580001,1.22
43513001,2.25
42145001,3.32
42323001,4.22
42426001,2.5
43047001,1.5
43089001,4.3
42207001,3.8
44087001,3.88
43908001,5.97
43135001,3.27
42106001,5.13
43964001,1.94
42386001,5.46
42187001,3.99
42589001,16.48
42763001,17.98
42530001,3.28
43430001,5.24
43613001,1.64
43071001,4.34
44097001,2.08
44109001,6.58
42702001,4.49
43008001,2.54
44105001,8.24
42098001,5.24
42735001,2.7
42128001,1.74
43555001,6.44
44064001,2.08
42754001,5.98
42702001,4.49
42115001,2.49
42368001,4.38
42639001,4.94
43593001,11.24
42170001,4.5
43614001,8.98
42792001,6.28
43191001,4.19
42849001,4.49
42347001,3.28
42850001,2.54
42525001,5.98
42357001,5.54
42313001,3.44
42826001,2.1
42976001,5.98
42356001,2.84
42915001,3.75
42445001,6.58
42269001,2.98
42778001,7.04
42350001,3.28
42281001,11.98
43868001,2.54
42911001,3.75
42388001,5.25
43414001,4.49
43562001,0.76
44111001,6.58
42395001,4.94
43600001,11.38
42284001,11.98
42492001,2.26
42277001,3.36
42845001,4.8
43481001,5.98
43994001,1.84
43698001,21.28
42964001,3.44
43618001,7.64
42243001,11.54
42544001,3.28
42196001,1.02
42423001,2.5
43867001,2.68
43631001,7.48
42102001,10.94
44066001,2.08
43719001,3.75
43850001,2.54
42358001,2.84
42359001,5.54
43947001,1.2
42691001,5.84
42226001,2.61
44095001,4.49
44121001,3.44
42986001,4.05
43804001,2.66
42782001,3.28
42889001,5.66
43198001,5.9
42776001,5.98
43533001,11.98
42179001,4.5
42755001,9.88
42515001,6.44
42597001,1.5
43206001,3.99
42687001,2.4
44009001,1.78
43931001,2.49
42690001,4.19
43679001,4.28
43800001,2.28
42725001,5.14
42748001,2.34
43852001,2.54
43798001,1.74
42437001,1.34
42137001,5.42
42959001,2.98
42319001,5.54
42404001,1.5
42962001,5.54
42089001,5.38
43860001,2.68
43489001,6.28
42877001,5.24
42875001,8.98
42434001,13.48
43541001,8.24
42695001,5.84
43626001,4.94
43566001,2.86
42511001,2.68
43246001,2.39
43229001,2.72
42547001,3.28
43072001,5.4
42355001,5.54
42136001,3.75
42382001,2.79
42845001,4.8
42459001,1.96
44160001,9.74
43787001,7.94
42957001,2.8
42959001,2.98
43222001,4.44
43743001,5.72
42702001,4.49
44137001,3.21
43055001,3.53
42369001,5.64
43077001,2.14
43942001,5.5
44153001,16.48
44084001,2.08
43525001,2.24
42754001,5.98
42459001,1.96
43864001,2.68
42718001,3.58
42217001,1.26
43718001,3.75
42911001,3.75
42488001,1.9
43146001,2.14
43464001,4.94
43754001,2.25
44004001,4.78
42239001,1.5
43161001,2.97
42738001,2.24
43759001,3.26
42121001,2.13
43867001,2.68
43739001,5.24
43556001,3.48
43518001,5.34
44008001,3.97
43048001,4.94
42697001,4.19
42681001,2.13
43605001,7.64
44120001,5.98
44148001,5.54
43188001,4.47
43407001,8.22
43982001,2.1
43564001,3.63
42931001,5.38
42358001,2.84
42360001,2.84
42903001,6.58
42525001,5.98
43048001,4.94
43825001,3.62
43838001,5.94
42890001,5.66
43684001,3.58
43699001,10.48
42882001,3.75
42985001,2.86
42121001,2.13
43572001,2.26
42119001,2.94
43814001,2.4
43988001,1.72
44117001,0.99
42355001,5.54
42358001,2.84
43392001,6.58
42523001,5.24
42572001,5.98
43195001,4.77
42127001,2.64
42301001,9.88
42357001,5.54
43392001,6.58
42266001,4.94
43647001,3.68
43642001,1.44
42838001,2.67
43837001,1.96
42937001,5.38
42995001,4.24
43467001,6.44
42569001,4.49
43879001,2.33
43921001,4.78
43534001,8.24
43131001,4.34
44047001,2.67
43190001,4.66
42855001,2.98
42586001,16.48
43681001,1.98
42946001,3.74
42220001,2.9
42118001,1.11
43801001,2.08
43697001,10.48
43172001,3.56
42772001,5.98
42210001,4.44
42250001,2.72
43593001,11.24
43132001,2.64
42310001,1.48
43157001,2.61
42116001,3.65
42883001,3.75
42358001,2.84
42359001,5.54
42923001,6.58
43686001,2.98
43394001,5.68
42581001,5.68
42529001,5.98
43796001,3.97
43796001,3.97
42311001,3.44
42311001,3.44
44027001,1.18
43336001,1.94
43341001,1.94
43293001,1.64
43268001,3.74
42150001,22.48
43118001,1.98
42936001,5.38
42549001,3.28
42261001,3.66
42479001,2.58
42365001,1.4
44100001,2.08
43222001,4.44
44133001,1.17
42461001,1.95
42232001,4.5
43853001,2.54
43190001,4.66
42139001,4.4
43123001,3.28
43189001,1.96
42261001,3.66
42329001,3.74
43799001,3.57
42819001,4.49
44097001,2.08
43577001,4.68
44108001,2.98
43930001,3.57
43479001,4.49
42085001,4.49
43868001,2.54
43491001,5.54
42105001,3.93
42246001,2.44
43784001,2.76
42776001,5.98
42200001,1.76
43004001,23.08
43247001,10.48
42358001,2.84
42359001,5.54
42347001,3.28
42914001,3.75
42336001,3.74
42349001,3.28
42525001,5.98
42314001,3.21
42311001,3.44
43256001,3.74
43352001,1.03
43322001,1.94
43021001,16.48
43013001,16.48
43842001,5.97
43805001,3.53
43126001,3.58
42672001,4.94
43460001,2.39
42234001,4.5
43731001,3.5
42355001,5.54
42359001,5.54
43396001,7.04
42567001,5.98
42976001,5.98
42315001,5.98
42313001,3.44
42313001,3.44
43309001,2.54
43361001,1.94
43036001,31.48
42742001,3.15
43084001,4.98
42145001,3.32
43525001,2.24
42359001,5.54
42355001,5.54
42933001,3.75
42527001,5.98
42850001,2.54
43629001,7.64
43974001,1.94
42944001,2.3
43116001,2.56
43543001,4.19
43698001,21.28
42369001,5.64
43767001,4.4
42241001,4.64
43572001,2.26
42793001,3.28
43760001,5.93
43102001,5.78
42841001,4.96
42746001,2.43
43125001,3.58
43849001,4.49
42512001,2.25
42775001,19.78
42129001,1.01
43600001,11.38
43694001,10.48
42205001,2.66
43775001,5.24
44082001,2.98
42416001,2.5
43547001,14.98
42172001,4.5
42988001,1.36
42549001,3.28
42357001,5.54
42898001,3.75
42939001,3.75
42570001,5.98
42580001,5.68
42269001,2.98
43975001,1.94
43787001,7.94
43718001,3.75
43997001,3.69
42101001,10.94
42352001,8.98
42291001,11.98
43889001,4.98
42676001,3.33
42101001,10.94
42508001,4.36
43233001,2.67
42792001,6.28
42731001,13.48
43712001,5.08
43675001,1.05
42184001,4.5
42125001,2.73
43148001,1.89
43941001,4.43
44086001,2.08
42944001,2.3
43525001,2.24
43461001,21.28
43117001,0.84
43851001,1.88
42542001,3.28
42246001,2.44
42597001,1.5
43112001,1.03
44078001,2.08
43184001,5.31
42358001,2.84
42923001,6.58
42529001,5.98
42571001,5.98
43060001,2.39
42675001,3.76
43795001,4.43
43159001,4.9
42339001,5.68
42181001,8.24
43572001,2.26
43508001,13.18
42170001,4.5
43814001,2.4
42428001,2.5
43643001,4.46
43640001,11.98
43444001,4.04
43229001,2.72
43126001,3.58
42418001,2.5
42504001,1.92
42092001,1.5
43524001,1.46
43126001,3.58
43549001,4.19
43234001,2.92
43968001,1.94
43469001,6.44
43838001,5.94
42183001,3.75
42263001,4.49
42414001,2.5
42483001,2.98
42535001,5.98
42359001,5.54
42360001,2.84
42654001,4.94
43402001,4.49
42873001,4.49
42575001,5.98
43171001,2.74
42359001,5.54
42355001,5.54
43686001,2.98
42899001,6.58
43393001,11.54
42575001,5.98
42751001,4.49
42817001,4.04
42436001,1.34
43681001,1.98
42357001,5.54
42897001,3.75
42099001,3.75
42563001,5.68
43796001,3.97
42313001,3.44
42314001,3.21
43272001,2.39
43347001,1.94
43345001,1.94
43308001,2.54
43335001,1.03
43025001,13.04
43009001,15.74
43533001,11.98
42870001,3.74
43667001,3.28
42211001,1.71
42102001,10.94
43235001,1.08
42361001,1.48
42635001,4.19
43960001,1.14
43807001,0.94
42370001,4.43
42711001,3.58
42702001,4.49
42461001,1.95
42192001,2.8
43862001,2.08
43692001,10.48
42422001,7.94
43803001,2.0
43744001,2.74
43508001,13.18
43476001,5.54
42870001,3.74
43988001,1.72
43110001,1.38
42272001,6.58
43586001,1.08
43572001,2.26
43959001,1.76
43544001,11.98
42558001,3.28
42718001,3.58
44138001,4.3
42954001,4.46
44088001,3.88
43444001,4.04
43873001,2.68
43678001,2.6
42579001,5.08
42356001,2.84
42355001,5.54
42545001,13.48
42731001,13.48
42219001,2.85
42281001,11.98
42893001,3.75
42807001,3.28
42277001,3.36
42179001,4.5
42539001,13.04
43603001,7.94
42358001,2.84
42360001,2.84
42129001,1.01
42481001,2.98
42756001,9.88
43476001,5.54
43491001,5.54
42731001,13.48
42239001,1.5
43864001,2.68
42276001,2.61
43790001,1.5
43080001,0.94
42912001,3.75
42123001,4.76
42633001,11.54
42774001,5.98
43189001,1.96
42794001,2.25
42740001,4.12
44061001,3.88
43206001,3.99
43589001,4.06
42360001,2.84
42356001,2.84
42930001,3.75
43394001,5.68
42527001,5.98
42576001,6.44
42311001,3.44
44014001,1.94
44033001,1.64
43260001,2.54
43288001,1.64
43365001,1.34
43034001,32.24
42970001,1.48
43047001,1.5
42623001,4.49
43412001,4.49
43465001,4.94
42233001,4.5
43555001,6.44
43788001,4.04
42813001,2.54
44075001,2.08
43225001,1.24
43616001,8.98
43870001,6.44
43892001,4.08
42245001,3.51
43566001,2.86
42982001,4.34
43167001,2.7
43514001,3.87
43441001,4.49
43376001,1.34
43340001,1.94
42359001,5.54
42266001,4.94
42576001,6.44
43530001,8.54
42570001,5.98
43397001,7.04
42900001,6.58
42618001,15.74
42313001,3.44
42356001,2.84
42348001,3.28
42904001,6.58
42909001,3.75
42350001,3.28
42570001,5.98
44118001,1.88
43556001,3.48
42317001,2.98
42845001,4.8
43483001,5.98
42085001,4.49
42686001,1.03
42308001,4.49
42206001,2.76
43809001,2.22
43077001,2.14
42484001,1.94
42992001,2.58
42929001,5.38
42466001,1.76
42927001,5.38
43779001,0.84
43878001,4.72
42765001,17.98
42965001,4.49
42383001,6.28
42169001,4.5
42649001,8.98
43866001,2.54
42264001,3.28
43436001,4.04
42698001,4.19
43973001,1.94
44123001,5.24
42360001,2.84
42934001,5.38
42562001,4.04
42450001,4.49
43403001,4.49
42567001,5.98
42356001,2.84
42938001,3.75
43392001,6.58
42874001,4.49
44122001,5.24
42312001,4.64
42313001,3.44
43360001,1.94
43289001,1.64
44029001,1.18
43274001,2.68
42613001,14.98
42842001,3.99
42388001,5.25
43640001,11.98
43826001,1.03
43206001,3.99
42291001,11.98
43225001,1.24
42688001,4.41
43108001,0.86
42284001,11.98
43770001,0.8
43204001,2.7
42486001,1.66
43748001,2.84
43190001,4.66
42656001,8.98
43576001,4.04
43200001,2.36
42274001,4.24
44075001,2.08
43521001,2.19
43065001,4.47
43452001,4.04
43252001,2.01
42991001,2.33
42660001,2.98
42116001,3.65
43554001,2.98
43055001,3.53
43045001,5.84
42356001,2.84
42356001,2.84
42440001,6.58
43395001,5.68
42899001,6.58
42582001,6.44
42524001,5.24
43486001,6.28
42383001,6.28
42120001,5.46
42201001,5.68
44138001,4.3
42880001,3.75
43431001,5.24
42596001,10.18
43656001,3.9
42205001,2.66
42382001,2.79
43547001,14.98
44160001,9.74
42422001,7.94
42993001,5.19
43511001,0.99
43697001,10.48
42650001,8.98
43557001,1.82
43889001,4.98
42882001,3.75
42533001,3.28
43432001,5.24
42510001,29.98
42107001,2.01
44067001,2.08
42952001,3.6
42378001,4.14
42320001,4.46
42809001,6.74
43901001,5.0
43954001,2.03
44152001,17.98
43668001,4.89
42396001,1.64
42263001,4.49
43937001,2.46
44089001,3.88
42245001,3.51
43536001,8.24
43715001,2.94
42891001,5.66
42746001,2.43
43029001,16.48
42312001,4.64
43528001,7.48
42392001,4.49
43394001,5.68
43280001,3.74
43331001,1.94
42619001,15.74
43328001,1.94
43038001,16.48
43270001,2.54
42334001,4.49
43688001,2.98
42574001,5.98
43371001,1.34
42311001,3.44
43368001,1.34
42357001,5.54
42668001,4.94
42650001,8.98
43573001,2.82
42731001,13.48
42181001,8.24
42421001,1.5
42327001,4.78
42262001,1.74
42565001,5.68
43709001,5.54
42627001,3.74
42307001,5.98
42629001,5.24
42085001,4.49
43831001,1.69
43871001,2.08
42819001,4.49
42409001,2.5
43784001,2.76
44078001,2.08
43429001,5.24
43811001,1.4
42146001,1.32
43879001,2.33
42730001,5.08
43885001,4.11
42360001,2.84
42281001,11.98
42189001,2.72
42121001,2.13
43943001,4.74
43434001,5.24
43962001,1.94
43219001,2.74
43871001,2.08
43222001,4.44
43906001,2.78
42708001,3.58
42355001,5.54
43387001,6.58
42850001,2.54
42522001,5.98
44079001,2.08
44119001,5.98
42108001,1.27
43429001,5.24
43921001,4.78
42365001,1.4
42451001,2.14
43424001,5.98
43812001,1.86
42126001,4.43
43180001,4.49
43611001,1.64
43770001,0.8
42202001,2.47
42262001,1.74
42516001,6.44
42471001,1.16
42875001,8.98
42880001,3.75
43431001,5.24
43692001,10.48
44053001,0.8
43895001,4.83
42956001,1.96
42394001,3.75
43072001,5.4
43652001,2.79
43998001,3.34
44085001,2.08
42406001,2.5
43755001,2.25
42964001,3.44
43458001,2.39
42912001,3.75
42242001,4.64
43932001,4.3
44076001,2.08
43540001,8.24
43509001,0.9
42593001,16.48
43056001,3.46
43723001,2.33
42275001,2.13
42950001,1.92
43825001,3.62
42946001,3.74
42587001,16.48
43817001,3.85
43791001,1.5
43584001,3.88
42209001,2.78
43415001,0.75
43189001,1.96
42355001,5.54
42202001,2.47
43681001,1.98
43087001,3.97
43790001,1.5
42536001,13.48
43231001,3.28
43085001,5.61
43537001,11.98
42678001,3.33
43596001,11.24
42672001,4.94
42486001,1.66
42871001,3.74
43980001,0.86
43939001,2.33
43087001,3.97
42359001,5.54
42441001,6.58
42905001,6.58
42529001,5.98
42576001,6.44
43459001,2.39
42912001,3.75
42503001,1.72
43824001,2.5
42358001,2.84
42358001,2.84
43543001,4.19
43722001,2.3
43828001,7.48
42718001,3.58
43742001,5.84
42724001,3.15
43461001,21.28
43609001,11.24
42305001,4.49
42248001,1.98
43883001,2.5
43871001,2.08
42431001,1.5
43183001,4.41
43496001,6.74
43591001,11.24
42925001,5.54
42633001,11.54
42951001,2.04
42969001,1.48
43146001,2.14
42691001,5.84
42357001,5.54
43743001,5.72
42467001,4.04
42530001,3.28
42775001,19.78
43047001,1.5
43234001,2.92
43932001,4.3
42460001,4.23
42983001,2.84
43934001,3.3
43174001,1.38
43979001,1.94
43850001,2.54
43433001,5.24
43525001,2.24
43561001,4.43
43107001,3.38
42403001,2.5
43192001,2.84
43784001,2.76
43843001,1.98
42454001,2.4
43811001,1.4
43122001,3.57
43752001,4.49
43482001,5.98
42357001,5.54
42896001,6.58
42921001,14.08
42566001,5.68
43981001,0.9
44135001,1.34
42745001,3.34
43611001,1.64
42360001,2.84
42448001,6.58
42915001,3.75
43399001,7.04
42525001,5.98
42527001,5.98
43977001,1.94
42832001,3.21
43904001,1.02
43799001,3.57
42987001,5.19
42538001,1.64
43590001,5.25
42996001,0.76
43506001,10.48
42105001,3.93
43156001,5.08
42702001,4.49
43180001,4.49
44101001,2.08
42084001,5.98
42414001,2.5
42327001,4.78
43757001,4.49
42360001,2.84
42355001,5.54
42903001,6.58
42923001,6.58
42581001,5.68
42573001,5.98
43838001,5.94
43421001,4.49
43221001,2.39
43090001,2.31
43855001,3.0
43192001,2.84
42489001,2.86
42397001,1.94
43163001,4.16
43535001,11.98
43990001,5.97
42083001,5.98
43466001,6.44
42360001,2.84
42921001,14.08
42564001,5.68
44122001,5.24
42581001,5.68
42314001,3.21
43313001,1.94
44025001,1.18
42605001,15.74
43087001,3.97
42428001,2.5
42735001,2.7
42835001,2.3
43049001,1.5
43525001,2.24
43901001,5.0
43801001,2.08
43045001,5.84
42990001,2.58
42493001,3.32
43813001,3.63
42369001,5.64
43965001,1.94
43843001,1.98
42199001,5.44
42360001,2.84
42357001,5.54
42444001,6.58
42266001,4.94
44122001,5.24
42580001,5.68
44064001,2.08
42541001,3.28
43824001,2.5
43588001,1.23
42409001,2.5
42507001,1.83
43235001,1.08
43828001,7.48
43170001,2.6
43812001,1.86
42281001,11.98
43806001,3.33
42632001,3.0
43438001,4.04
42798001,4.5
42377001,1.02
44116001,4.74
43774001,3.58
43465001,4.94
42511001,2.68
43492001,7.18
42962001,5.54
43963001,1.94
42357001,5.54
42930001,3.75
42933001,3.75
42562001,4.04
44125001,5.24
42335001,4.49
44002001,3.88
44096001,4.49
44056001,2.76
43845001,14.84
43835001,3.38
43807001,0.94
43713001,3.69
42209001,2.78
43869001,2.68
43848001,5.98
42192001,2.8
43937001,2.46
42595001,1.92
42950001,1.92
43393001,11.54
42311001,3.44
43400001,7.04
43272001,2.39
42314001,3.21
43014001,34.48
42357001,5.54
43028001,16.48
43387001,6.58
42359001,5.54
44017001,1.64
42571001,5.98
43687001,2.98
42570001,5.98
42939001,3.75
43396001,7.04
42360001,2.84
43128001,5.24
42184001,4.5
42842001,3.99
43463001,4.94
42462001,1.77
42304001,7.18
43824001,2.5
44089001,3.88
42711001,3.58
42736001,4.66
44005001,2.97
43736001,6.56
42894001,3.75
42173001,4.5
44152001,17.98
42745001,3.34
43885001,4.11
42949001,2.64
43418001,4.49
43447001,5.68
44079001,2.08
44108001,2.98
43179001,4.49
42247001,2.13
43595001,10.64
43723001,2.33
42791001,11.24
43556001,3.48
42857001,2.54
43457001,2.39
42510001,29.98
42781001,31.34
43092001,4.36
42355001,5.54
42360001,2.84
43709001,5.54
44067001,2.08
42768001,17.98
43486001,6.28
44092001,4.49
43998001,3.34
43668001,4.89
42807001,3.28
43839001,5.62
42292001,11.98
43000001,4.41
43220001,0.88
43929001,4.77
42275001,2.13
42719001,1.34
42802001,5.25
43097001,5.52
43963001,1.94
43740001,2.88
44099001,3.44
44105001,8.24
42216001,4.11
43463001,4.94
42197001,2.5
43208001,2.68
43894001,4.49
42367001,4.43
44097001,2.08
42951001,2.04
42836001,2.52
42197001,2.5
44140001,4.14
42730001,5.08
43453001,4.49
42822001,4.2
42122001,2.66
42250001,2.72
42633001,11.54
43953001,3.38
43189001,1.96
42356001,2.84
42913001,3.75
42447001,6.58
42567001,5.98
43543001,4.19
43731001,3.5
43202001,4.4
42831001,0.87
42095001,4.49
43938001,4.98
43637001,5.46
43565001,3.46
42960001,2.25
43432001,5.24
43925001,2.6
42591001,16.48
43451001,4.49
43749001,4.49
42689001,4.19
42359001,5.54
43690001,4.94
43400001,7.04
42583001,6.44
44151001,9.88
42768001,17.98
42299001,9.88
42719001,1.34
43469001,6.44
43476001,5.54
43803001,2.0
43392001,6.58
43401001,7.04
42355001,5.54
42359001,5.54
43402001,4.49
44123001,5.24
42574001,5.98
42671001,5.98
43187001,4.22
43180001,4.49
44158001,5.98
42951001,2.04
42986001,4.05
43082001,3.7
43969001,1.94
43989001,0.94
43147001,3.94
42165001,3.75
43239001,3.68
43496001,6.74
43971001,1.94
42749001,0.81
43756001,4.49
43702001,21.28
42469001,1.69
43487001,6.28
42929001,5.38
42143001,5.37
42565001,5.68
43423001,5.98
43742001,5.84
43139001,4.08
42745001,3.34
42863001,2.24
43084001,4.98
42173001,4.5
42639001,4.94
43539001,11.98
42241001,4.64
42847001,1.78
42512001,2.25
42292001,11.98
42182001,3.75
42278001,3.44
42181001,8.24
43907001,2.58
43477001,4.49
43577001,4.68
43049001,1.5
43950001,4.16
42673001,4.94
43479001,4.49
43525001,2.24
42979001,5.54
43750001,2.19
42820001,13.18
42485001,3.21
43657001,4.16
43651001,3.32
44070001,2.08
42894001,3.75
43573001,2.82
43628001,8.98
43631001,7.48
42855001,2.98
42193001,2.91
42404001,1.5
42132001,3.94
42274001,4.24
43547001,14.98
43225001,1.24
43818001,5.08
42096001,5.24
44004001,4.78
42579001,5.08
43866001,2.54
43634001,11.24
44084001,2.08
42768001,17.98
42103001,2.31
42200001,1.76
42950001,1.92
43760001,5.93
43785001,9.14
43127001,4.34
44059001,3.88
42891001,5.66
43618001,7.64
42863001,2.24
42865001,2.24
43143001,1.3
43241001,5.82
42356001,2.84
42355001,5.54
42897001,3.75
42574001,5.98
42581001,5.68
42526001,5.98
42314001,3.21
43338001,1.94
44024001,1.64
44022001,1.64
44020001,1.64
43041001,31.48
42285001,11.98
42745001,3.34
42556001,3.28
42389001,3.75
42236001,1.5
42363001,4.94
43005001,23.08
42783001,4.34
43984001,1.98
43002001,1.32
43737001,3.44
44160001,9.74
42871001,3.74
42356001,2.84
42530001,3.28
42504001,1.92
43657001,4.16
43854001,2.39
44145001,4.76
42131001,4.78
42982001,4.34
42257001,3.33
42421001,1.5
43383001,1.72
43559001,2.98
42641001,5.98
43903001,2.01
42722001,4.22
42753001,2.5
42844001,4.41
43746001,1.27
42554001,3.28
43229001,2.72
43544001,11.98
42466001,1.76
42676001,3.33
42289001,11.98
43830001,2.73
43448001,4.94
42229001,4.5
42235001,4.5
42547001,3.28
43060001,2.39
43777001,5.24
42356001,2.84
42358001,2.84
42920001,4.49
42913001,3.75
44131001,8.24
42671001,5.98
42582001,6.44
42976001,5.98
42313001,3.44
42313001,3.44
43261001,3.74
44029001,1.18
43255001,2.68
42789001,13.48
43561001,4.43
43517001,3.39
43669001,4.44
43787001,7.94
42970001,1.48
43705001,4.94
42357001,5.54
43650001,5.01
43495001,4.49
43536001,8.24
42291001,11.98
42111001,4.2
43125001,3.58
42360001,2.84
42391001,3.75
42574001,5.98
43652001,2.79
42478001,1.95
42387001,5.25
42980001,1.29
43736001,6.56
43638001,10.78
43672001,5.14
42129001,1.01
43756001,4.49
42358001,2.84
42359001,5.54
42980001,1.29
43699001,10.48
42224001,2.04
43140001,4.26
42813001,2.54
43230001,1.44
43121001,2.86
43971001,1.94
43812001,1.86
42183001,3.75
44058001,3.69
42549001,3.28
42710001,3.58
42417001,2.5
43225001,1.24
42838001,2.67
43449001,4.04
43199001,4.44
43577001,4.68
43743001,5.72
43844001,14.84
42160001,2.8
42462001,1.77
42800001,3.28
43787001,7.94
42648001,8.98
42229001,4.5
42755001,9.88
42384001,5.03
43457001,2.39
43907001,2.58
43080001,0.94
43834001,3.54
42664001,6.58
42553001,3.28
42409001,2.5
43455001,4.04
44008001,3.97
42101001,10.94
42571001,5.98
43688001,2.98
43404001,6.58
42572001,5.98
42359001,5.54
43529001,7.48
44130001,8.24
42356001,2.84
42360001,2.84
42924001,3.75
42942001,5.38
42941001,3.75
42266001,4.94
42671001,5.98
42521001,5.98
44145001,4.76
44067001,2.08
43935001,2.14
43828001,7.48
43062001,4.23
43861001,2.68
42097001,5.98
43977001,1.94
43910001,4.49
42405001,2.5
43800001,2.28
42629001,5.24
43117001,0.84
42360001,2.84
42357001,5.54
42742001,3.15
42724001,3.15
43135001,3.27
43112001,1.03
43629001,7.64
43158001,5.86
43969001,1.94
42783001,4.34
42683001,3.39
42551001,3.28
42936001,5.38
42816001,4.94
42731001,13.48
43245001,6.74
43129001,4.34
43986001,4.16
44090001,4.49
42480001,5.98
43148001,1.89
42833001,2.28
43910001,4.49
43701001,10.48
42318001,5.54
42656001,8.98
42771001,17.98
43684001,3.58
43663001,2.03
44126001,4.94
42971001,4.49
43758001,5.73
43483001,5.98
42661001,2.98
43111001,3.62
44148001,5.54
42355001,5.54
42355001,5.54
43181001,4.49
43623001,9.58
42569001,4.49
42121001,2.13
42200001,1.76
44070001,2.08
43094001,2.8
43154001,1.11
43107001,3.38
42360001,2.84
42358001,2.84
42392001,4.49
42529001,5.98
42311001,3.44
43219001,2.74
42428001,2.5
43154001,1.11
43458001,2.39
42361001,1.48
42295001,11.98
43578001,5.42
43840001,3.3
42623001,4.49
42751001,4.49
43846001,4.49
42835001,2.3
42553001,3.28
43512001,2.33
43143001,1.3
44138001,4.3
43884001,2.49
43845001,14.84
43725001,2.16
42741001,5.78
43572001,2.26
43957001,1.34
43130001,5.68
42358001,2.84
42360001,2.84
42640001,5.84
43162001,2.43
43761001,2.2
44076001,2.08
42516001,6.44
42193001,2.91
43867001,2.68
42207001,3.8
43502001,10.48
43523001,3.62
42530001,3.28
42741001,5.78
43655001,4.86
43599001,1.64
42659001,4.94
42560001,3.28
42376001,2.42
43840001,3.3
42176001,4.5
43201001,1.34
42161001,5.48
43859001,7.78
43614001,8.98
42987001,5.19
42707001,4.19
43925001,2.6
43135001,3.27
42294001,11.98
43154001,1.11
42854001,5.24
44097001,2.08
43973001,1.94
43731001,3.5
43197001,4.11
43984001,1.98
42367001,4.43
44086001,2.08
42237001,1.5
43435001,4.04
42821001,6.58
43081001,3.16
43611001,1.64
42810001,3.58
44008001,3.97
42436001,1.34
43987001,4.24
43544001,11.98
43954001,2.03
43001001,5.52
43753001,2.25
43572001,2.26
43098001,3.7
43557001,1.82
42289001,11.98
43743001,5.72
42968001,5.24
42082001,2.68
42532001,8.24
44109001,6.58
42983001,2.84
42663001,6.58
42893001,3.75
43203001,4.94
42937001,5.38
44008001,3.97
43057001,4.14
42622001,4.19
42818001,3.44
42098001,5.24
43456001,4.04
43493001,4.49
43507001,10.48
43460001,2.39
42680001,2.56
42287001,21.44
43632001,7.48
43750001,2.19
43520001,2.16
42738001,2.24
43755001,2.25
43850001,2.54
42355001,5.54
42355001,5.54
42446001,13.18
42346001,3.74
42524001,5.24
42528001,5.98
44122001,5.24
44115001,3.53
42516001,6.44
43676001,4.32
43835001,3.38
43611001,1.64
43666001,0.86
42210001,4.44
42940001,3.75
43560001,3.6
42308001,4.49
42119001,2.94
42927001,5.38
43791001,1.5
44139001,3.4
42733001,4.04
42278001,3.44
42318001,5.54
42359001,5.54
42524001,5.24
43331001,1.94
42312001,4.64
42651001,4.94
42356001,2.84
43336001,1.94
43285001,4.78
42312001,4.64
44052001,4.17
42580001,5.68
42473001,2.52
42908001,3.75
43396001,7.04
42314001,3.21
43010001,15.74
42331001,6.58
43276001,2.68
42357001,5.54
42566001,5.68
43279001,3.74
43702001,21.28
42996001,0.76
42835001,2.3
42917001,3.75
42085001,4.49
42108001,1.27
44088001,3.88
42200001,1.76
43540001,8.24
44154001,16.48
43977001,1.94
42858001,2.98
43002001,1.32
43974001,1.94
43555001,6.44
43189001,1.96
43290001,1.64
42472001,3.48
42359001,5.54
44020001,1.64
42312001,4.64
43528001,7.48
42355001,5.54
43645001,4.24
43883001,2.5
43490001,5.54
42716001,5.98
42184001,4.5
42405001,2.5
43608001,1.64
42675001,3.76
43087001,3.97
42724001,3.15
43783001,1.34
43605001,7.64
42140001,2.33
42546001,3.28
43897001,4.14
42553001,3.28
42338001,10.48
43456001,4.04
43095001,2.5
42362001,2.54
43633001,7.48
43853001,2.54
42389001,3.75
43758001,5.73
42768001,17.98
43507001,10.48
43730001,2.98
43541001,8.24
43760001,5.93
43166001,4.44
42093001,3.74
42254001,4.24
42192001,2.8
42863001,2.24
42831001,0.87
43900001,1.01
43775001,5.24
42357001,5.54
42360001,2.84
43688001,2.98
42449001,6.58
42440001,6.58
43529001,7.48
42492001,2.26
42768001,17.98
42303001,1.78
43541001,8.24
43229001,2.72
43838001,5.94
42162001,5.16
42927001,5.38
43443001,4.04
43826001,1.03
43137001,3.8
43795001,4.43
43789001,1.5
43701001,10.48
43091001,5.1
44098001,2.08
43763001,5.25
43729001,2.0
43988001,1.72
43453001,4.49
44115001,3.53
43129001,4.34
42360001,2.84
42347001,3.28
42529001,5.98
42335001,4.49
42671001,5.98
42824001,2.13
42311001,3.44
43330001,1.94
43343001,1.94
43327001,1.94
42604001,15.74
42612001,16.48
43783001,1.34
44092001,4.49
42798001,4.5
42179001,4.5
42498001,2.52
43802001,5.28
42432001,2.5
43001001,5.52
43227001,3.53
